Stn Code,Sampling Date,State,City/Town/Village/Area,Location of Monitoring Station,Agency,Type of Location,SO2,NO2,RSPM/PM10,SPM
765,2013-08-30,Tamil Nadu,Chennai,"Anna Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",14,15,112,NA
765,2013-09-03,Tamil Nadu,Chennai,"Anna Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",13,15,59,NA
765,2013-09-05,Tamil Nadu,Chennai,"Anna Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",11,14,80,NA
765,2013-09-10,Tamil Nadu,Chennai,"Anna Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",13,17,75,NA
765,2013-09-12,Tamil Nadu,Chennai,"Anna Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",11,18,106,NA
765,2013-09-16,Tamil Nadu,Chennai,"Anna Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",12,15,59,NA
765,2013-09-18,Tamil Nadu,Chennai,"Anna Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",11,19,77,NA
765,2013-09-20,Tamil Nadu,Chennai,"Anna Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",12,16,71,NA
765,2013-09-24,Tamil Nadu,Chennai,"Anna Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",13,15,96,NA
765,2013-09-26,Tamil Nadu,Chennai,"Anna Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",13,17,67,NA
765,2013-09-30,Tamil Nadu,Chennai,"Anna Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",13,19,126,NA
765,2013-10-03,Tamil Nadu,Chennai,"Anna Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",14,21,79,NA
765,2013-10-07,Tamil Nadu,Chennai,"Anna Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",12,17,79,NA
765,2013-10-09,Tamil Nadu,Chennai,"Anna Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",13,18,78,NA
765,2013-10-11,Tamil Nadu,Chennai,"Anna Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",12,18,120,NA
765,2013-10-17,Tamil Nadu,Chennai,"Anna Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",24,22,184,NA
765,2013-10-22,Tamil Nadu,Chennai,"Anna Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",14,18,73,NA
765,2013-10-24,Tamil Nadu,Chennai,"Anna Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",13,18,94,NA
765,2013-10-30,Tamil Nadu,Chennai,"Anna Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",11,15,66,NA
765,2013-11-01,Tamil Nadu,Chennai,"Anna Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",13,15,118,NA
765,2013-11-05,Tamil Nadu,Chennai,"Anna Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",10,19,64,NA
765,2013-11-07,Tamil Nadu,Chennai,"Anna Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",11,19,90,NA
765,2013-11-11,Tamil Nadu,Chennai,"Anna Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",11,21,107,NA
765,2013-11-13,Tamil Nadu,Chennai,"Anna Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",12,22,97,NA
765,2013-11-18,Tamil Nadu,Chennai,"Anna Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",13,24,71,NA
765,2013-11-20,Tamil Nadu,Chennai,"Anna Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",15,22,85,NA
765,2013-11-22,Tamil Nadu,Chennai,"Anna Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",13,19,102,NA
765,2013-11-26,Tamil Nadu,Chennai,"Anna Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",14,18,92,NA
765,2013-11-28,Tamil Nadu,Chennai,"Anna Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",14,17,85,NA
765,2013-12-04,Tamil Nadu,Chennai,"Anna Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",14,18,73,NA
765,2013-12-06,Tamil Nadu,Chennai,"Anna Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",13,15,89,NA
765,2013-12-10,Tamil Nadu,Chennai,"Anna Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",12,17,112,NA
765,2013-12-12,Tamil Nadu,Chennai,"Anna Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",14,18,71,NA
765,2013-12-16,Tamil Nadu,Chennai,"Anna Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",12,19,69,NA
765,2013-12-18,Tamil Nadu,Chennai,"Anna Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",18,24,76,NA
765,2013-12-20,Tamil Nadu,Chennai,"Anna Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",11,16,74,NA
765,2013-12-24,Tamil Nadu,Chennai,"Anna Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",19,23,81,NA
765,2013-12-27,Tamil Nadu,Chennai,"Anna Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",17,22,71,NA
765,2013-12-31,Tamil Nadu,Chennai,"Anna Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",17,20,78,NA
766,2013-01-08,Tamil Nadu,Chennai,"Thiyagaraya Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",9,60,98,NA
766,2013-01-11,Tamil Nadu,Chennai,"Thiyagaraya Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",12,89,115,NA
766,2013-01-18,Tamil Nadu,Chennai,"Thiyagaraya Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",28,61,68,NA
766,2013-01-22,Tamil Nadu,Chennai,"Thiyagaraya Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",17,40,91,NA
766,2013-01-24,Tamil Nadu,Chennai,"Thiyagaraya Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",11,62,86,NA
766,2013-01-29,Tamil Nadu,Chennai,"Thiyagaraya Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",11,118,77,NA
766,2013-01-31,Tamil Nadu,Chennai,"Thiyagaraya Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",32,17,82,NA
766,2013-02-04,Tamil Nadu,Chennai,"Thiyagaraya Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",4,36,116,NA
766,2013-02-06,Tamil Nadu,Chennai,"Thiyagaraya Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",9,18,125,NA
766,2013-02-08,Tamil Nadu,Chennai,"Thiyagaraya Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",5,16,92,NA
766,2013-02-12,Tamil Nadu,Chennai,"Thiyagaraya Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",7,25,145,NA
766,2013-02-14,Tamil Nadu,Chennai,"Thiyagaraya Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",4,20,86,NA
766,2013-02-18,Tamil Nadu,Chennai,"Thiyagaraya Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",7,30,95,NA
766,2013-02-20,Tamil Nadu,Chennai,"Thiyagaraya Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",4,36,117,NA
766,2013-02-22,Tamil Nadu,Chennai,"Thiyagaraya Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",4,32,90,NA
766,2013-02-26,Tamil Nadu,Chennai,"Thiyagaraya Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",12,37,120,NA
766,2013-02-28,Tamil Nadu,Chennai,"Thiyagaraya Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",4,24,211,NA
766,2013-03-04,Tamil Nadu,Chennai,"Thiyagaraya Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",4,53,93,NA
766,2013-03-06,Tamil Nadu,Chennai,"Thiyagaraya Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",4,36,72,NA
766,2013-03-08,Tamil Nadu,Chennai,"Thiyagaraya Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",4,19,65,NA
766,2013-03-12,Tamil Nadu,Chennai,"Thiyagaraya Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",7,44,134,NA
766,2013-03-14,Tamil Nadu,Chennai,"Thiyagaraya Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",4,41,133,NA
766,2013-03-18,Tamil Nadu,Chennai,"Thiyagaraya Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",4,35,116,NA
766,2013-03-20,Tamil Nadu,Chennai,"Thiyagaraya Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",4,18,95,NA
766,2013-03-22,Tamil Nadu,Chennai,"Thiyagaraya Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",4,18,87,NA
766,2013-03-26,Tamil Nadu,Chennai,"Thiyagaraya Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",4,20,79,NA
766,2013-03-28,Tamil Nadu,Chennai,"Thiyagaraya Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",10,33,63,NA
766,2013-04-02,Tamil Nadu,Chennai,"Thiyagaraya Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",13,24,53,NA
766,2013-04-04,Tamil Nadu,Chennai,"Thiyagaraya Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",10,21,49,NA
766,2013-04-08,Tamil Nadu,Chennai,"Thiyagaraya Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",10,23,68,NA
766,2013-04-10,Tamil Nadu,Chennai,"Thiyagaraya Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",6,33,64,NA
766,2013-04-15,Tamil Nadu,Chennai,"Thiyagaraya Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",9,25,85,NA
766,2013-04-17,Tamil Nadu,Chennai,"Thiyagaraya Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",10,33,97,NA
766,2013-04-19,Tamil Nadu,Chennai,"Thiyagaraya Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",10,33,129,NA
766,2013-04-23,Tamil Nadu,Chennai,"Thiyagaraya Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",12,31,149,NA
766,2013-04-26,Tamil Nadu,Chennai,"Thiyagaraya Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",12,28,70,NA
766,2013-04-30,Tamil Nadu,Chennai,"Thiyagaraya Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",8,23,102,NA
766,2013-05-03,Tamil Nadu,Chennai,"Thiyagaraya Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",12,36,68,NA
766,2013-05-07,Tamil Nadu,Chennai,"Thiyagaraya Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",12,42,136,NA
766,2013-05-09,Tamil Nadu,Chennai,"Thiyagaraya Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",15,42,61,NA
766,2013-05-13,Tamil Nadu,Chennai,"Thiyagaraya Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",12,64,107,NA
766,2013-05-15,Tamil Nadu,Chennai,"Thiyagaraya Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",14,45,55,NA
766,2013-05-17,Tamil Nadu,Chennai,"Thiyagaraya Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",14,35,66,NA
766,2013-05-21,Tamil Nadu,Chennai,"Thiyagaraya Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",12,31,150,NA
766,2013-05-23,Tamil Nadu,Chennai,"Thiyagaraya Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",13,29,165,NA
766,2013-05-27,Tamil Nadu,Chennai,"Thiyagaraya Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",14,32,208,NA
766,2013-05-29,Tamil Nadu,Chennai,"Thiyagaraya Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",14,28,88,NA
766,2013-05-31,Tamil Nadu,Chennai,"Thiyagaraya Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",13,48,103,NA
766,2013-06-04,Tamil Nadu,Chennai,"Thiyagaraya Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",8,21,114,NA
766,2013-06-06,Tamil Nadu,Chennai,"Thiyagaraya Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",14,59,142,NA
766,2013-06-10,Tamil Nadu,Chennai,"Thiyagaraya Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",12,54,124,NA
766,2013-06-12,Tamil Nadu,Chennai,"Thiyagaraya Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",12,36,115,NA
766,2013-06-14,Tamil Nadu,Chennai,"Thiyagaraya Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",13,44,124,NA
766,2013-06-18,Tamil Nadu,Chennai,"Thiyagaraya Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",19,48,66,NA
766,2013-06-24,Tamil Nadu,Chennai,"Thiyagaraya Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",14,29,206,NA
766,2013-06-26,Tamil Nadu,Chennai,"Thiyagaraya Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",13,32,298,NA
766,2013-06-28,Tamil Nadu,Chennai,"Thiyagaraya Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",16,34,134,NA
766,2013-07-02,Tamil Nadu,Chennai,"Thiyagaraya Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",15,32,202,NA
766,2013-07-04,Tamil Nadu,Chennai,"Thiyagaraya Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",14,51,131,NA
766,2013-07-08,Tamil Nadu,Chennai,"Thiyagaraya Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",17,57,127,NA
766,2013-07-10,Tamil Nadu,Chennai,"Thiyagaraya Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",13,44,68,NA
766,2013-07-12,Tamil Nadu,Chennai,"Thiyagaraya Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",13,42,122,NA
766,2013-07-16,Tamil Nadu,Chennai,"Thiyagaraya Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",13,40,88,NA
766,2013-07-18,Tamil Nadu,Chennai,"Thiyagaraya Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",16,44,114,NA
766,2013-07-22,Tamil Nadu,Chennai,"Thiyagaraya Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",11,39,75,NA
766,2013-07-24,Tamil Nadu,Chennai,"Thiyagaraya Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",12,40,102,NA
766,2013-07-26,Tamil Nadu,Chennai,"Thiyagaraya Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",16,33,118,NA
766,2013-07-30,Tamil Nadu,Chennai,"Thiyagaraya Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",12,42,143,NA
766,2013-08-01,Tamil Nadu,Chennai,"Thiyagaraya Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",16,18,215,NA
766,2013-08-05,Tamil Nadu,Chennai,"Thiyagaraya Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",14,25,166,NA
766,2013-08-07,Tamil Nadu,Chennai,"Thiyagaraya Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",19,51,227,NA
766,2013-08-12,Tamil Nadu,Chennai,"Thiyagaraya Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",13,30,225,NA
766,2013-08-19,Tamil Nadu,Chennai,"Thiyagaraya Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",13,35,238,NA
766,2013-08-21,Tamil Nadu,Chennai,"Thiyagaraya Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",12,21,165,NA
766,2013-08-23,Tamil Nadu,Chennai,"Thiyagaraya Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",17,21,150,NA
766,2013-08-27,Tamil Nadu,Chennai,"Thiyagaraya Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",10,19,176,NA
766,2013-08-30,Tamil Nadu,Chennai,"Thiyagaraya Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",15,18,139,NA
766,2013-09-03,Tamil Nadu,Chennai,"Thiyagaraya Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",15,19,110,NA
766,2013-09-05,Tamil Nadu,Chennai,"Thiyagaraya Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",13,17,152,NA
766,2013-09-10,Tamil Nadu,Chennai,"Thiyagaraya Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",15,22,89,NA
766,2013-09-12,Tamil Nadu,Chennai,"Thiyagaraya Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",13,20,94,NA
766,2013-09-16,Tamil Nadu,Chennai,"Thiyagaraya Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",14,19,81,NA
766,2013-09-18,Tamil Nadu,Chennai,"Thiyagaraya Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",14,21,106,NA
766,2013-09-20,Tamil Nadu,Chennai,"Thiyagaraya Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",15,18,133,NA
766,2013-09-24,Tamil Nadu,Chennai,"Thiyagaraya Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",15,19,115,NA
766,2013-09-26,Tamil Nadu,Chennai,"Thiyagaraya Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",14,22,123,NA
766,2013-09-30,Tamil Nadu,Chennai,"Thiyagaraya Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",15,25,176,NA
